id,Nombre,Categoria,Descripcion
667,Sarah's Key (Elle s'appelait Sarah),Drama,loprem??¡?iCDDsumafr9918edlolxf54652waaad21dudirgezqbbdf
668,Peter Ibbetson,Drama|Fantasy|Romance,loprem??¡?iCDDsumafr0823edlolxf54652waaad21dudzwokcqbbdf
669,Penitentiary II,Drama,loprem??¡?iCDDsumafr5595edlolxf54652waaad21dudpxbwhqbbdf
670,Jean de Florette,Drama|Mystery,loprem??¡?iCDDsumafr5676edlolxf54652waaad21dudgtpdeqbbdf
671,Pusher III: I'm the Angel of Death,Action|Comedy|Drama|Horror|Thriller,loprem??¡?iCDDsumafr1161edlolxf54652waaad21dudndnatqbbdf
672,Margaret's Museum,Drama,loprem??¡?iCDDsumafr7859edlolxf54652waaad21duddmfujqbbdf
673,Maid in Manhattan,Comedy|Romance,loprem??¡?iCDDsumafr5184edlolxf54652waaad21dudnjdkmqbbdf
674,No Flesh Shall Be Spared,Documentary,loprem??¡?iCDDsumafr4864edlolxf54652waaad21dudoluxbqbbdf
675,Louis C.K.: Live at the Beacon Theater,Comedy,loprem??¡?iCDDsumafr9103edlolxf54652waaad21dudzhlxoqbbdf
676,Gayby,Comedy|Drama,loprem??¡?iCDDsumafr6122edlolxf54652waaad21dudjavnpqbbdf
677,"Caretakers, The",Drama,loprem??¡?iCDDsumafr2810edlolxf54652waaad21dudhodxkqbbdf
678,Time Changer,Drama|Sci-Fi,loprem??¡?iCDDsumafr5290edlolxf54652waaad21duduwbuyqbbdf
679,"No Blood Relation (Stepchild, The) (Nasanunaka)",Drama,loprem??¡?iCDDsumafr7219edlolxf54652waaad21dudfdmciqbbdf
680,Agent Vinod,Action,loprem??¡?iCDDsumafr4088edlolxf54652waaad21dudqfcmsqbbdf
681,Queen of Blood,Horror|Sci-Fi,loprem??¡?iCDDsumafr2618edlolxf54652waaad21dudskffsqbbdf
682,Stanley Kubrick: A Life in Pictures,Documentary,loprem??¡?iCDDsumafr8246edlolxf54652waaad21dudnzuuhqbbdf
683,Shades of Ray,Comedy|Drama|Romance,loprem??¡?iCDDsumafr7353edlolxf54652waaad21dudqgzhoqbbdf
684,It Came from Beneath the Sea,Sci-Fi,loprem??¡?iCDDsumafr7472edlolxf54652waaad21dudcgpzcqbbdf
685,Larger Than Life,Comedy,loprem??¡?iCDDsumafr8724edlolxf54652waaad21dudvoebsqbbdf
686,Leave The World Behind,Documentary,loprem??¡?iCDDsumafr9331edlolxf54652waaad21duddzlvmqbbdf
687,Bounty Hunters (Bail Enforcers),Action,loprem??¡?iCDDsumafr4103edlolxf54652waaad21duduokzsqbbdf
688,Crazy Mama,Action|Comedy,loprem??¡?iCDDsumafr0811edlolxf54652waaad21dudrzmxlqbbdf
689,"Good Marriage, A (Beau mariage, Le)",Comedy|Drama|Romance,loprem??¡?iCDDsumafr3179edlolxf54652waaad21dudleiovqbbdf
690,All the Young Men,Drama|War,loprem??¡?iCDDsumafr4222edlolxf54652waaad21dudmtrobqbbdf
691,Dragonwyck,Drama|Mystery|Thriller,loprem??¡?iCDDsumafr4301edlolxf54652waaad21dudrnnfcqbbdf
692,Burn Up!,Action|Animation,loprem??¡?iCDDsumafr1970edlolxf54652waaad21duddekniqbbdf
693,High Roller: The Stu Ungar Story,Drama,loprem??¡?iCDDsumafr7809edlolxf54652waaad21dudatteaqbbdf
694,"Life and Death of Colonel Blimp, The",Drama|Romance|War,loprem??¡?iCDDsumafr5118edlolxf54652waaad21dudqwfwnqbbdf
695,Noriko's Dinner Table (Noriko no shokutaku),Drama|Horror,loprem??¡?iCDDsumafr4247edlolxf54652waaad21dudpuajtqbbdf
696,"Master, The",Drama,loprem??¡?iCDDsumafr9675edlolxf54652waaad21dudyvxfqqbbdf
697,"Strada, La",Drama,loprem??¡?iCDDsumafr7410edlolxf54652waaad21dudwzdenqbbdf
698,Phantom Lady,Crime|Film-Noir|Mystery,loprem??¡?iCDDsumafr9594edlolxf54652waaad21dudswlnuqbbdf
699,Spy Kids,Action|Adventure|Children|Comedy,loprem??¡?iCDDsumafr3001edlolxf54652waaad21dudejdqaqbbdf
700,Bringing Up Bobby,Comedy,loprem??¡?iCDDsumafr5720edlolxf54652waaad21dudrgyypqbbdf
701,El Escarabajo de Oro,(no genres listed),loprem??¡?iCDDsumafr3507edlolxf54652waaad21dudoqomdqbbdf
702,They Call Me Mister Tibbs!,Crime|Drama|Mystery,loprem??¡?iCDDsumafr8318edlolxf54652waaad21dudfsmjtqbbdf
703,What a Way to Go!,Comedy|Musical|Romance,loprem??¡?iCDDsumafr2528edlolxf54652waaad21dudsqizqqbbdf
704,Endangered Species,Mystery|Sci-Fi|Thriller,loprem??¡?iCDDsumafr7874edlolxf54652waaad21dudxdwsjqbbdf
705,"Fighting Temptations, The",Drama,loprem??¡?iCDDsumafr3751edlolxf54652waaad21dudalzpxqbbdf
706,Ghosts of Mississippi,Drama,loprem??¡?iCDDsumafr0735edlolxf54652waaad21dudvobltqbbdf
707,Birthday Girl,Drama|Romance,loprem??¡?iCDDsumafr2230edlolxf54652waaad21dudfkaihqbbdf
708,"Silences of the Palace, The (Saimt el Qusur)",Drama,loprem??¡?iCDDsumafr0910edlolxf54652waaad21dudusczvqbbdf
709,Bill Hicks: Sane Man,Comedy,loprem??¡?iCDDsumafr4029edlolxf54652waaad21dudwoeufqbbdf
710,The Roots of Heaven,Adventure|Drama,loprem??¡?iCDDsumafr3711edlolxf54652waaad21dudghmypqbbdf
711,Heartbreakers,Comedy|Crime|Romance,loprem??¡?iCDDsumafr0661edlolxf54652waaad21dudofbsdqbbdf
712,Faces of Death: Fact or Fiction?,Documentary|Horror,loprem??¡?iCDDsumafr6649edlolxf54652waaad21dudetewkqbbdf
713,"Man with the Golden Gun, The",Action|Adventure|Thriller,loprem??¡?iCDDsumafr2400edlolxf54652waaad21dudkgbxrqbbdf
714,Half Past Dead,Action|Crime|Thriller,loprem??¡?iCDDsumafr4267edlolxf54652waaad21dudxlecnqbbdf
715,"Verlorene, Der (Lost One, The)",Crime|Drama|Thriller,loprem??¡?iCDDsumafr9373edlolxf54652waaad21dudolhyzqbbdf
716,Trio,Drama|Romance,loprem??¡?iCDDsumafr9148edlolxf54652waaad21dudmjgilqbbdf
717,Dear God,Comedy,loprem??¡?iCDDsumafr0598edlolxf54652waaad21dudlpehlqbbdf
718,Paris Is Burning,Documentary,loprem??¡?iCDDsumafr7090edlolxf54652waaad21dudhlfoiqbbdf
719,Madhouse,Crime|Horror|Mystery,loprem??¡?iCDDsumafr8598edlolxf54652waaad21dudcvisgqbbdf
720,Last Days,Drama,loprem??¡?iCDDsumafr3516edlolxf54652waaad21dudnenbzqbbdf
721,"Boogeyman, The",Horror,loprem??¡?iCDDsumafr5209edlolxf54652waaad21dudrjuqoqbbdf
722,"Pirates of Penzance, The",Adventure|Comedy|Musical,loprem??¡?iCDDsumafr7561edlolxf54652waaad21dudozaijqbbdf
723,"Cool, Dry Place, A",Drama,loprem??¡?iCDDsumafr9409edlolxf54652waaad21dudzchryqbbdf
724,Love Affair,Comedy|Drama|Romance,loprem??¡?iCDDsumafr1911edlolxf54652waaad21dudkniofqbbdf
725,Loves of a Blonde (Lásky jedné plavovlásky),Comedy|Drama|Romance,loprem??¡?iCDDsumafr3597edlolxf54652waaad21duddbjheqbbdf
726,Help! I'm A Fish,Adventure|Animation|Comedy,loprem??¡?iCDDsumafr7815edlolxf54652waaad21dudnxfzaqbbdf
727,"Human Scale, The",Documentary,loprem??¡?iCDDsumafr7377edlolxf54652waaad21dudqusskqbbdf
728,"Singing Marine, The",Comedy|Musical|Romance,loprem??¡?iCDDsumafr8347edlolxf54652waaad21dudrupclqbbdf
729,Take the Lead,Drama,loprem??¡?iCDDsumafr8466edlolxf54652waaad21dudpuuevqbbdf
730,"Godzilla, Mothra, and King Ghidorah: Giant Monsters All-Out Attack (Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki) (Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack)",Action|Fantasy|Sci-Fi,loprem??¡?iCDDsumafr1278edlolxf54652waaad21dudbnpbpqbbdf
731,Losin' It,Comedy,loprem??¡?iCDDsumafr0250edlolxf54652waaad21dudxfmzvqbbdf
732,Still Breathing,Comedy|Romance,loprem??¡?iCDDsumafr3295edlolxf54652waaad21dudchgyeqbbdf
733,The New Centurions,Action|Crime|Drama,loprem??¡?iCDDsumafr8263edlolxf54652waaad21duduszdtqbbdf
734,Devil's Knot,Crime|Drama|Thriller,loprem??¡?iCDDsumafr6962edlolxf54652waaad21dudvfqbxqbbdf
735,"Young Visiters, The",Comedy|Romance,loprem??¡?iCDDsumafr6566edlolxf54652waaad21dudidqbvqbbdf
736,Kathleen,Comedy|Drama|Romance,loprem??¡?iCDDsumafr8033edlolxf54652waaad21dudsegvuqbbdf
737,Camarón: When Flamenco Became Legend,Drama,loprem??¡?iCDDsumafr3439edlolxf54652waaad21dudwsorxqbbdf
738,Holy Man,Comedy,loprem??¡?iCDDsumafr1049edlolxf54652waaad21dudkrlsrqbbdf
739,Air Force,Action|Drama|War,loprem??¡?iCDDsumafr7203edlolxf54652waaad21dudxnnwyqbbdf
740,Stardust,Drama,loprem??¡?iCDDsumafr7551edlolxf54652waaad21dudyabjcqbbdf
741,"Hole in the Head, A",Comedy|Musical,loprem??¡?iCDDsumafr9549edlolxf54652waaad21dudfssjfqbbdf
742,Nömadak TX,Documentary|Musical,loprem??¡?iCDDsumafr2649edlolxf54652waaad21dudmtceaqbbdf
743,Snug as a Bug (U Pana Boga za piecem),Comedy|Drama,loprem??¡?iCDDsumafr3901edlolxf54652waaad21dudpqvdyqbbdf
744,All Over the Guy,Comedy,loprem??¡?iCDDsumafr5127edlolxf54652waaad21dudqlwfyqbbdf
745,I'm Here,Drama,loprem??¡?iCDDsumafr4266edlolxf54652waaad21dudwfwqsqbbdf
746,Cobra,Action|Crime,loprem??¡?iCDDsumafr6085edlolxf54652waaad21dudapurdqbbdf
747,Vivre sa vie: Film en douze tableaux (My Life to Live),Drama,loprem??¡?iCDDsumafr7177edlolxf54652waaad21duduaginqbbdf
748,"Veronika Voss (Sehnsucht der Veronika Voss, Die)",Drama,loprem??¡?iCDDsumafr7981edlolxf54652waaad21dudeknryqbbdf
749,"Outlaw, The (Lope)",Drama,loprem??¡?iCDDsumafr5644edlolxf54652waaad21dudtucmbqbbdf
750,Cleanskin,Crime|Drama|Thriller,loprem??¡?iCDDsumafr2571edlolxf54652waaad21dudeeeyqqbbdf
751,Prey for Rock & Roll,Drama|Musical,loprem??¡?iCDDsumafr8259edlolxf54652waaad21dudygrcwqbbdf
752,White Water Summer,Adventure,loprem??¡?iCDDsumafr8745edlolxf54652waaad21dudwyrbjqbbdf
753,Porco Rosso (Crimson Pig) (Kurenai no buta),Adventure|Animation|Comedy|Fantasy|Romance,loprem??¡?iCDDsumafr2315edlolxf54652waaad21dudfwynoqbbdf
754,Confessions of a Driving Instructor,Comedy,loprem??¡?iCDDsumafr3603edlolxf54652waaad21dudqwatvqbbdf
755,Local Color,Drama,loprem??¡?iCDDsumafr8919edlolxf54652waaad21dudmpkvrqbbdf
756,Back Street,Drama,loprem??¡?iCDDsumafr5885edlolxf54652waaad21duddhwiwqbbdf
757,Submerged,Action,loprem??¡?iCDDsumafr5904edlolxf54652waaad21dudsoobbqbbdf
758,Sahara,Action|Drama|War,loprem??¡?iCDDsumafr5751edlolxf54652waaad21dudufievqbbdf
759,Garage Sale Mystery,Drama,loprem??¡?iCDDsumafr3363edlolxf54652waaad21dudrabbpqbbdf
760,Fog City Mavericks,Documentary,loprem??¡?iCDDsumafr7268edlolxf54652waaad21dudftdwmqbbdf
761,Ida,Drama,loprem??¡?iCDDsumafr3710edlolxf54652waaad21dudscjffqbbdf
762,Firaaq,Drama,loprem??¡?iCDDsumafr3264edlolxf54652waaad21dudvvnoxqbbdf
763,Ordinary People,Drama,loprem??¡?iCDDsumafr0771edlolxf54652waaad21dudzavuvqbbdf
764,Tom Segura: Completely Normal,Comedy,loprem??¡?iCDDsumafr5054edlolxf54652waaad21dudjsajwqbbdf
765,All the Light in the Sky,Drama,loprem??¡?iCDDsumafr7531edlolxf54652waaad21dudieyeaqbbdf
766,Quebrando o Tabu,Documentary,loprem??¡?iCDDsumafr4017edlolxf54652waaad21dudsjxcsqbbdf
767,Beyond the Rocks,Drama|Romance,loprem??¡?iCDDsumafr6406edlolxf54652waaad21dudkwymuqbbdf
768,Orlando,Drama|Fantasy|Romance,loprem??¡?iCDDsumafr7874edlolxf54652waaad21dudzowpwqbbdf
769,Fraulein (Das Fräulein) ,Drama,loprem??¡?iCDDsumafr5660edlolxf54652waaad21dudyhzrcqbbdf
770,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,loprem??¡?iCDDsumafr3460edlolxf54652waaad21dudkaqkcqbbdf
771,Chuck & Buck,Comedy|Drama,loprem??¡?iCDDsumafr4631edlolxf54652waaad21dudhxiagqbbdf
772,That Sugar Film,Documentary,loprem??¡?iCDDsumafr1652edlolxf54652waaad21dudvpticqbbdf
773,The Photographer,Drama,loprem??¡?iCDDsumafr3965edlolxf54652waaad21dudpbslfqbbdf
774,Rio,Adventure|Animation|Children|Comedy,loprem??¡?iCDDsumafr3609edlolxf54652waaad21dudhhcjfqbbdf
775,Extraterrestrial,Horror|Sci-Fi,loprem??¡?iCDDsumafr0521edlolxf54652waaad21dudezymfqbbdf
776,Extreme Prejudice,Action,loprem??¡?iCDDsumafr7097edlolxf54652waaad21dudgumgdqbbdf
777,Outbreak,Action|Drama|Sci-Fi|Thriller,loprem??¡?iCDDsumafr5822edlolxf54652waaad21dudilccfqbbdf
778,"That Day, on the Beach (Hai tan de yi tian)",Drama,loprem??¡?iCDDsumafr1450edlolxf54652waaad21dudulwxaqbbdf
779,Dumb and Dumberer: When Harry Met Lloyd,Comedy,loprem??¡?iCDDsumafr7973edlolxf54652waaad21dudfekaiqbbdf
780,Valentine Road,Documentary,loprem??¡?iCDDsumafr1530edlolxf54652waaad21dudlhjynqbbdf
781,"Love, Money, Love",Drama|Romance,loprem??¡?iCDDsumafr4190edlolxf54652waaad21duddmhvfqbbdf
782,"Gazebo, The",Comedy|Crime,loprem??¡?iCDDsumafr4282edlolxf54652waaad21dudpkiofqbbdf
783,Rainbow Valley,Action|Romance|Western,loprem??¡?iCDDsumafr9356edlolxf54652waaad21dudjrpadqbbdf
784,"Statues Also Die (Statues meurent aussi, Les)",Documentary,loprem??¡?iCDDsumafr0083edlolxf54652waaad21dudtuncsqbbdf
785,"Ascent, The (Voskhozhdeniye)",Drama|War,loprem??¡?iCDDsumafr6540edlolxf54652waaad21dudnpkgxqbbdf
786,"Smart Set, The",Comedy|Drama,loprem??¡?iCDDsumafr3024edlolxf54652waaad21duddddazqbbdf
787,"Rocket, The",Drama,loprem??¡?iCDDsumafr3158edlolxf54652waaad21dudklfzrqbbdf
788,Lucky,Comedy|Crime|Romance,loprem??¡?iCDDsumafr1923edlolxf54652waaad21dudcqcdoqbbdf
789,Nothing But the Night,Crime|Horror|Mystery|Thriller,loprem??¡?iCDDsumafr0955edlolxf54652waaad21dudtjueqqbbdf
790,October Country,Documentary,loprem??¡?iCDDsumafr7992edlolxf54652waaad21dudjqcgnqbbdf
791,God’s Wedding (As Bodas de Deus),Comedy,loprem??¡?iCDDsumafr3059edlolxf54652waaad21dudnzcysqbbdf
792,Bright Days Ahead,Drama|Romance,loprem??¡?iCDDsumafr6940edlolxf54652waaad21dudhqdewqbbdf
793,Icon,Action|Adventure|Crime|Drama|Thriller,loprem??¡?iCDDsumafr7218edlolxf54652waaad21dudvkqfyqbbdf
794,"Grave, The",Comedy|Horror|Thriller,loprem??¡?iCDDsumafr8120edlolxf54652waaad21dudngmgoqbbdf
795,Buck Privates,Comedy|Musical,loprem??¡?iCDDsumafr5030edlolxf54652waaad21dudpupsaqbbdf
796,"Angel Named Billy, An",Drama,loprem??¡?iCDDsumafr0157edlolxf54652waaad21dudnuhgoqbbdf
797,Skokie ,Drama,loprem??¡?iCDDsumafr2544edlolxf54652waaad21duduenklqbbdf
798,Harrison Bergeron,Drama|Sci-Fi,loprem??¡?iCDDsumafr0686edlolxf54652waaad21dudwspueqbbdf
799,Psycho,Crime|Horror,loprem??¡?iCDDsumafr2856edlolxf54652waaad21dudzxnqzqbbdf
800,"Notebook, The (A nagy füzet)",Drama|War,loprem??¡?iCDDsumafr7043edlolxf54652waaad21duduxaelqbbdf
801,Reunion in France,Drama|Romance|War,loprem??¡?iCDDsumafr7053edlolxf54652waaad21dudnbvnkqbbdf
802,"Hole, The",Horror|Thriller,loprem??¡?iCDDsumafr6876edlolxf54652waaad21duddgukrqbbdf
803,Ragamuffin,Drama,loprem??¡?iCDDsumafr5588edlolxf54652waaad21dudqxgxhqbbdf
804,Hemingway & Gellhorn,Drama|Romance|War,loprem??¡?iCDDsumafr3792edlolxf54652waaad21dudmktljqbbdf
805,"Skin, Skin (Käpy selän alla)",Drama,loprem??¡?iCDDsumafr7769edlolxf54652waaad21duduhsinqbbdf
806,Your Friend the Rat,Animation,loprem??¡?iCDDsumafr3399edlolxf54652waaad21duddkmmuqbbdf
807,Meatballs Part II,Comedy,loprem??¡?iCDDsumafr6932edlolxf54652waaad21dudluyfcqbbdf
808,Battle for the Planet of the Apes,Action|Sci-Fi,loprem??¡?iCDDsumafr4473edlolxf54652waaad21dudfwoqaqbbdf
809,"Legend II, The (Fong Sai Yuk juk jaap)",Action|Adventure|Comedy,loprem??¡?iCDDsumafr9203edlolxf54652waaad21dudjazwdqbbdf
810,Stereo,Sci-Fi,loprem??¡?iCDDsumafr1396edlolxf54652waaad21dudlyfhaqbbdf
811,They Have Escaped (He ovat paenneet),Drama,loprem??¡?iCDDsumafr9880edlolxf54652waaad21dudlwtgpqbbdf
812,Lonely Are the Brave,Drama|Western,loprem??¡?iCDDsumafr6638edlolxf54652waaad21dudfmznpqbbdf
813,Don't Move (Non ti muovere),Drama,loprem??¡?iCDDsumafr4539edlolxf54652waaad21dudvngneqbbdf
814,Ride in the Whirlwind,Western,loprem??¡?iCDDsumafr5248edlolxf54652waaad21dudgxpstqbbdf
815,Godzilla,Action|Sci-Fi|Thriller,loprem??¡?iCDDsumafr8705edlolxf54652waaad21dudoqptlqbbdf
816,Dinner with Friends,Comedy|Drama,loprem??¡?iCDDsumafr7254edlolxf54652waaad21dudhbrxhqbbdf
817,My Son (Mon fils à moi),Drama,loprem??¡?iCDDsumafr8647edlolxf54652waaad21dudkdhygqbbdf
818,Summer of '62 (Cartouches gauloises),Drama|War,loprem??¡?iCDDsumafr5496edlolxf54652waaad21dudsokujqbbdf
819,"Jerk, The",Comedy,loprem??¡?iCDDsumafr0876edlolxf54652waaad21dudumwqvqbbdf
820,"Beast of Yucca Flats, The",Horror|Sci-Fi,loprem??¡?iCDDsumafr9626edlolxf54652waaad21duddwkurqbbdf
821,Casshern,Action|Drama|Fantasy|Sci-Fi,loprem??¡?iCDDsumafr9640edlolxf54652waaad21dudongjaqbbdf
822,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les)",Action|Crime|Thriller,loprem??¡?iCDDsumafr4666edlolxf54652waaad21dudpivyfqbbdf
823,"Silent House, The (La casa muda)",Horror|Thriller,loprem??¡?iCDDsumafr7839edlolxf54652waaad21dudujzecqbbdf
824,My Girl 2,Comedy|Drama|Romance,loprem??¡?iCDDsumafr1765edlolxf54652waaad21dudslnkrqbbdf
825,"Class Trip, The (La classe de neige)",Drama|Mystery,loprem??¡?iCDDsumafr3432edlolxf54652waaad21dudpuxytqbbdf
826,Original Sin,Drama|Romance|Thriller,loprem??¡?iCDDsumafr3697edlolxf54652waaad21dudnsqucqbbdf
827,"Man in the Gray Flannel Suit, The",Drama,loprem??¡?iCDDsumafr7217edlolxf54652waaad21dudhxemkqbbdf
828,Chaplin,Drama,loprem??¡?iCDDsumafr1780edlolxf54652waaad21dudvzzicqbbdf
829,Bye Bye Brazil (Bye Bye Brasil),Drama,loprem??¡?iCDDsumafr2685edlolxf54652waaad21dudwharmqbbdf
830,Marilyn in Manhattan,(no genres listed),loprem??¡?iCDDsumafr6440edlolxf54652waaad21dudhmxryqbbdf
831,All About Lily Chou-Chou (Riri Shushu no subete),Crime|Drama|Thriller,loprem??¡?iCDDsumafr2879edlolxf54652waaad21dudeozhtqbbdf
832,Close My Eyes,Drama|Romance,loprem??¡?iCDDsumafr9421edlolxf54652waaad21dudbnxlcqbbdf
833,Death Rides a Horse (Da uomo a uomo),Action|Western,loprem??¡?iCDDsumafr5248edlolxf54652waaad21dudfmictqbbdf
834,X-Men Origins: Wolverine,Action|Sci-Fi|Thriller,loprem??¡?iCDDsumafr1012edlolxf54652waaad21dudaypnmqbbdf
835,Enter the Void,Drama,loprem??¡?iCDDsumafr9989edlolxf54652waaad21dudytnncqbbdf
836,Eraser,Action|Drama|Thriller,loprem??¡?iCDDsumafr8147edlolxf54652waaad21dudxhoirqbbdf
837,Dodgeball: A True Underdog Story,Comedy,loprem??¡?iCDDsumafr1815edlolxf54652waaad21dudmeqhoqbbdf
838,Defenseless,Thriller,loprem??¡?iCDDsumafr2313edlolxf54652waaad21dudyudfkqbbdf
839,Colonel Redl (Oberst Redl),Drama,loprem??¡?iCDDsumafr4772edlolxf54652waaad21dudhpjfsqbbdf
840,Free Men (Les hommes libres),Drama|War,loprem??¡?iCDDsumafr2766edlolxf54652waaad21dudplmuxqbbdf
841,"Drawn Together Movie: The Movie!, The",Animation|Comedy,loprem??¡?iCDDsumafr8338edlolxf54652waaad21dudzplygqbbdf
842,Way Out West,Comedy|Western,loprem??¡?iCDDsumafr9495edlolxf54652waaad21dudmsgjkqbbdf
843,"Hangover Part III, The",Comedy,loprem??¡?iCDDsumafr8839edlolxf54652waaad21dudpzycaqbbdf
844,"Dinner Guest, The (L'invité)",Comedy,loprem??¡?iCDDsumafr8405edlolxf54652waaad21dudyvyvuqbbdf
845,Bonnie Scotland (Heroes of the Regiment),Comedy,loprem??¡?iCDDsumafr6125edlolxf54652waaad21dudrgktgqbbdf
846,Pauline & Paulette (Pauline en Paulette),Comedy|Drama,loprem??¡?iCDDsumafr4426edlolxf54652waaad21dudhuvtjqbbdf
847,Police Academy 2: Their First Assignment,Comedy|Crime,loprem??¡?iCDDsumafr3884edlolxf54652waaad21dudrhkbbqbbdf
848,Time Walker (a.k.a. Being From Another Planet),Horror|Sci-Fi,loprem??¡?iCDDsumafr1459edlolxf54652waaad21dudtcmdyqbbdf
849,"Gambler, The (Játékos, A)",Drama,loprem??¡?iCDDsumafr4388edlolxf54652waaad21dudesfuoqbbdf
850,5 Against the House,Crime|Drama|Film-Noir,loprem??¡?iCDDsumafr6625edlolxf54652waaad21dudpdtlsqbbdf
851,Storm Rider,Drama,loprem??¡?iCDDsumafr6966edlolxf54652waaad21dudqoohiqbbdf
852,Transformers: Revenge of the Fallen,Action|Adventure|Sci-Fi|IMAX,loprem??¡?iCDDsumafr1574edlolxf54652waaad21dudgzxmnqbbdf
853,Humanoids from the Deep,Horror|Sci-Fi,loprem??¡?iCDDsumafr7043edlolxf54652waaad21dudvvucjqbbdf
854,Parisian Love,Comedy|Crime|Drama|Romance,loprem??¡?iCDDsumafr4836edlolxf54652waaad21dudnqhgjqbbdf
855,Without a Paddle,Comedy,loprem??¡?iCDDsumafr3286edlolxf54652waaad21dudglrcoqbbdf
856,Tully,Drama,loprem??¡?iCDDsumafr8984edlolxf54652waaad21dudzfeenqbbdf
857,"Cimarron Kid, The",Western,loprem??¡?iCDDsumafr6086edlolxf54652waaad21dudbhblnqbbdf
858,Closet Land,Drama|Thriller,loprem??¡?iCDDsumafr7710edlolxf54652waaad21dudkododqbbdf
859,Chungking Express (Chung Hing sam lam),Drama|Mystery|Romance,loprem??¡?iCDDsumafr5351edlolxf54652waaad21dudwfylpqbbdf
860,Retro Puppet Master (Puppet Master 7),Horror|Sci-Fi|Thriller,loprem??¡?iCDDsumafr0117edlolxf54652waaad21dudnhfikqbbdf
861,Red Dragon,Crime|Mystery|Thriller,loprem??¡?iCDDsumafr5247edlolxf54652waaad21dudascdmqbbdf
862,Cord (Hide and Seek),Crime|Drama|Thriller,loprem??¡?iCDDsumafr7152edlolxf54652waaad21dudvdxzcqbbdf
863,All Night Long,Drama,loprem??¡?iCDDsumafr5117edlolxf54652waaad21dudpodmhqbbdf
864,Tiger Eyes,Drama,loprem??¡?iCDDsumafr7000edlolxf54652waaad21dudbbzsjqbbdf
865,"Mighty Quinn, The",Crime|Mystery,loprem??¡?iCDDsumafr8740edlolxf54652waaad21dudbjnneqbbdf
866,"Singing Marine, The",Comedy|Musical|Romance,loprem??¡?iCDDsumafr0765edlolxf54652waaad21duduxuanqbbdf
867,Divorce American Style,Comedy,loprem??¡?iCDDsumafr9440edlolxf54652waaad21dudzhdhbqbbdf
868,In a Lonely Place,Drama|Film-Noir|Mystery|Romance,loprem??¡?iCDDsumafr4512edlolxf54652waaad21dudnocuqqbbdf
869,Missionary,Drama|Thriller,loprem??¡?iCDDsumafr2433edlolxf54652waaad21dudkkowkqbbdf
870,"Piano Teacher, The (La pianiste)",Drama,loprem??¡?iCDDsumafr3030edlolxf54652waaad21dudwfsksqbbdf
871,Human Capital (Il capitale umano),Drama,loprem??¡?iCDDsumafr7028edlolxf54652waaad21dudtwarzqbbdf
872,Rollerball,Action|Drama|Sci-Fi,loprem??¡?iCDDsumafr2597edlolxf54652waaad21duddivmyqbbdf
873,Blade Runner,Action|Sci-Fi|Thriller,loprem??¡?iCDDsumafr3655edlolxf54652waaad21duddirarqbbdf
874,Paycheck,Action|Sci-Fi|Thriller,loprem??¡?iCDDsumafr3758edlolxf54652waaad21dudhkhtlqbbdf
875,Doctor Who: The Time of the Doctor,(no genres listed),loprem??¡?iCDDsumafr5417edlolxf54652waaad21dudwpnqxqbbdf
876,"Brothers, The",Comedy|Drama,loprem??¡?iCDDsumafr5434edlolxf54652waaad21dudidbjcqbbdf
877,The Fox and the Hare,Animation|Children,loprem??¡?iCDDsumafr0758edlolxf54652waaad21dudkzblkqbbdf
878,"Divide, The",Thriller,loprem??¡?iCDDsumafr9870edlolxf54652waaad21dudkzdccqbbdf
879,Stuff and Dough (Marfa si banii),Drama,loprem??¡?iCDDsumafr4578edlolxf54652waaad21duddocdxqbbdf
880,Dragonball Evolution,Action|Adventure|Fantasy|Sci-Fi,loprem??¡?iCDDsumafr9787edlolxf54652waaad21dudaqhfhqbbdf
881,Naked Blood: Megyaku (Nekeddo burâddo: Megyaku),Horror,loprem??¡?iCDDsumafr9207edlolxf54652waaad21dudltrzoqbbdf
882,Scooby-Doo! Camp Scare,Adventure|Animation|Children|Comedy|Mystery,loprem??¡?iCDDsumafr3377edlolxf54652waaad21dudhrzlaqbbdf
883,Lovely Molly,Horror,loprem??¡?iCDDsumafr7837edlolxf54652waaad21dudttiaaqbbdf
884,Will It Snow For Christmas? (Y'aura-t-il de la neige à Noël?),Drama,loprem??¡?iCDDsumafr5000edlolxf54652waaad21dudwryzdqbbdf
885,Silverado,Action|Western,loprem??¡?iCDDsumafr7897edlolxf54652waaad21dudkxfrnqbbdf
886,Doubt,Drama|Mystery,loprem??¡?iCDDsumafr6338edlolxf54652waaad21dudorfdsqbbdf
887,"Other Woman, The",Drama,loprem??¡?iCDDsumafr2508edlolxf54652waaad21dudtxdzqqbbdf
888,Dragonheart 2: A New Beginning,Action|Adventure|Comedy|Drama|Fantasy|Thriller,loprem??¡?iCDDsumafr2684edlolxf54652waaad21dudwutopqbbdf
889,Legion of the Dead,Comedy|Horror,loprem??¡?iCDDsumafr5247edlolxf54652waaad21dudvgkkfqbbdf
